session_id,prefix_len,label,session_length_so_far,unique_nodes,unique_node_ratio,revisit_ratio,repeated_transition_ratio,backtrack_count,self_loop_ratio,mean_depth,leaf_visit_ratio,out_degree_mean,mean_hop_distance,far_jump_ratio,mean_delta_t,std_delta_t,burstiness,low_latency_ratio,category_switch_rate,transition_entropy,normalized_transition_entropy,category_entropy,normalized_category_entropy,node_entropy,normalized_node_entropy,navigation_entropy_score
human_0113,15,human,15.0,7.0,0.4666666666666667,0.5333333333333333,0.2857142857142857,8.0,0.0,1.4,0.0,5.2,428.92857142857144,0.5,5.017883352205539,1.8289537394924014,-0.4657522254443355,0.0,0.42857142857142855,3.182005814760214,0.9578791966200303,1.103307408607834,0.696109471426504,2.5492553971685,0.9080630942453353,0.6971422295307793
human_0113,20,human,20.0,9.0,0.45,0.55,0.3157894736842105,11.0,0.0,1.7,0.0,4.75,421.36842105263156,0.47368421052631576,4.7540116826643715,2.1452406731658975,-0.3781237263040409,0.10526315789473684,0.3157894736842105,3.5766176449086657,0.9665385514523046,1.3366664819166874,0.8433426540429225,2.903701696057348,0.9160158977692429,0.7192557354664056
human_0114,3,human,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.666666666666667,1.0,0.0,6.11842965324913,2.083451392163191,-0.4919576666309838,0.0,0.5,1.0,1.0,0.9182958340544896,0.9182958340544896,1.584962500721156,1.0,0.7795739585136224
human_0114,5,human,5.0,5.0,1.0,0.0,0.0,0.0,0.0,1.6,0.0,3.8,1.0,0.0,5.407696852159492,1.672859752462831,-0.5274778959126586,0.0,0.5,2.0,1.0,1.3709505944546687,0.8649735207179273,2.321928094887362,1.0,0.7662433801794819
human_0114,10,human,10.0,6.0,0.6,0.4,0.2222222222222222,4.0,0.0,2.1,0.2,2.2,222.77777777777777,0.2222222222222222,4.492464131125087,1.6330353464192915,-0.4668074489579579,0.0,0.4444444444444444,2.725480556997868,0.9708357627258161,1.360964047443681,0.858672711073255,2.4464393446710155,0.9464119282150146,0.7222384725001271
human_0114,15,human,15.0,6.0,0.4,0.6,0.5,9.0,0.0,2.2,0.26666666666666666,1.6666666666666667,357.42857142857144,0.35714285714285715,4.6336336550817006,1.9722099417324452,-0.4028893016227029,0.0,0.2857142857142857,2.521640636343318,0.8982265179691364,1.1589385323502772,0.731208802620227,2.206238928653389,0.8534897229796912,0.6393243390871116
human_0114,20,human,20.0,7.0,0.35,0.65,0.5263157894736842,13.0,0.0,2.3,0.35,1.35,368.6842105263158,0.3684210526315789,4.661115873684589,1.913256989282698,-0.41796517199081834,0.0,0.21052631578947367,2.7153266987718085,0.8565902024610481,0.9917601481809734,0.6257309858938137,2.2567796494470396,0.8038811308521583,0.5850551068085044
human_0115,3,human,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.666666666666667,1.0,0.0,4.979283835424615,1.0281741355544547,-0.6577007644426726,0.0,0.5,1.0,1.0,0.9182958340544896,0.9182958340544896,1.584962500721156,1.0,0.7795739585136224
human_0115,5,human,5.0,4.0,0.8,0.19999999999999996,0.0,1.0,0.0,1.6,0.0,5.0,250.5,0.25,3.7695529197084428,1.451228211039304,-0.4440570578635034,0.0,0.25,2.0,1.0,0.7219280948873623,0.7219280948873623,1.9219280948873623,0.9609640474436811,0.7129820237218406
human_0115,10,human,10.0,7.0,0.7,0.30000000000000004,0.1111111111111111,3.0,0.0,2.1,0.1,2.9,222.77777777777777,0.2222222222222222,4.388950965774033,1.2731118473171266,-0.5503010512799023,0.0,0.4444444444444444,2.94770277922009,0.9825675930733633,1.295461844238322,0.8173454221465103,2.7219280948873625,0.969570350190125,0.7310127908900824
human_0116,3,human,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.6666666666666665,500.0,0.5,1.351674803258046,0.8516748032580459,-0.2269272195938953,0.5,1.0,1.0,1.0,1.584962500721156,1.0,1.584962500721156,1.0,0.9249999999999999
human_0116,5,human,5.0,5.0,1.0,0.0,0.0,0.0,0.0,1.6,0.2,2.4,250.5,0.25,3.0222110651942544,2.1189921350884506,-0.1756824025271239,0.25,0.75,2.0,1.0,1.9219280948873623,0.9609640474436811,2.321928094887362,1.0,0.8527410118609203
human_0116,10,human,10.0,5.0,0.5,0.5,0.4444444444444444,5.0,0.0,2.0,0.3,1.5,444.55555555555554,0.4444444444444444,3.547934184516375,1.7686647928398043,-0.3346630805247155,0.1111111111111111,0.8888888888888888,2.113283334294875,0.9101415926479804,1.6854752972273346,0.8427376486136673,2.0464393446710156,0.8813534532688831,0.7597895251357655
human_0117,3,human,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.6666666666666665,1.0,0.0,6.832589157407746,0.8618779823657134,-0.7759746148214522,0.0,0.5,1.0,1.0,0.9182958340544896,0.9182958340544896,1.584962500721156,1.0,0.7795739585136224
human_0117,5,human,5.0,4.0,0.8,0.19999999999999996,0.0,1.0,0.0,1.2,0.0,3.6,250.5,0.25,6.18305770117201,0.9086058909262398,-0.7437538092081422,0.0,0.25,2.0,1.0,0.7219280948873623,0.7219280948873623,1.9219280948873623,0.9609640474436811,0.7129820237218406
human_0117,10,human,10.0,5.0,0.5,0.5,0.3333333333333333,5.0,0.0,1.9,0.3,2.0,333.6666666666667,0.3333333333333333,5.534599441982731,1.539837777876179,-0.5646755409593164,0.0,0.1111111111111111,2.4193819456463714,0.935944697445866,0.4689955935892812,0.4689955935892812,2.170950594454669,0.9349775297671234,0.5809406536144844
human_0117,15,human,15.0,5.0,0.3333333333333333,0.6666666666666667,0.5714285714285714,10.0,0.0,2.066666666666667,0.3333333333333333,1.5333333333333334,428.7142857142857,0.42857142857142855,5.123160106526926,1.5650693562143512,-0.5319929243058946,0.0,0.07142857142857142,2.148834854280917,0.8312827956619999,0.35335933502142136,0.35335933502142136,1.965596230357602,0.8465362190524484,0.5007173836656267
human_0118,3,human,3.0,2.0,0.6666666666666666,0.33333333333333337,0.0,1.0,0.0,0.3333333333333333,0.0,4.666666666666667,500.0,0.5,5.580915468831245,1.6088574754859428,-0.5524594481783776,0.0,1.0,1.0,1.0,0.9182958340544896,0.9182958340544896,0.9182958340544896,0.9182958340544896,0.8545739585136223
human_0118,5,human,5.0,3.0,0.6,0.4,0.25,2.0,0.0,0.8,0.0,4.2,250.5,0.25,4.845965676226249,1.3749179554648636,-0.5579669909076567,0.0,0.75,1.5,0.9463946303571862,0.9709505944546686,0.9709505944546686,1.5219280948873621,0.9602297178607612,0.7764757692386822
human_0118,10,human,10.0,5.0,0.5,0.5,0.2222222222222222,5.0,0.0,1.5,0.2,2.9,333.6666666666667,0.3333333333333333,4.775449527595604,1.196049626660467,-0.5994139509144849,0.0,0.3333333333333333,2.725480556997868,0.9708357627258161,0.7219280948873623,0.7219280948873623,2.2464393446710154,0.9674887648835616,0.6786078740092095
human_0119,3,human,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.666666666666667,1.0,0.0,4.421826990380289,1.6765986856757562,-0.4501536052957061,0.0,0.5,1.0,1.0,0.9182958340544896,0.9182958340544896,1.584962500721156,1.0,0.7795739585136224
human_0119,5,human,5.0,3.0,0.6,0.4,0.25,2.0,0.0,1.2,0.0,6.0,250.5,0.25,4.834089482683057,1.6458905146072786,-0.49200753233944444,0.0,0.25,1.5,0.9463946303571862,0.7219280948873623,0.7219280948873623,1.5219280948873621,0.9602297178607612,0.6642201443468557
human_0120,3,human,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,6.3144142222674855,1.0653020809542721,-0.7112891506441261,0.0,0.5,1.0,1.0,0.9182958340544896,0.9182958340544896,1.584962500721156,1.0,0.7795739585136224
human_0120,5,human,5.0,4.0,0.8,0.19999999999999996,0.0,1.0,0.0,1.2,0.0,5.2,250.5,0.25,5.527162457029364,2.035387104656295,-0.46171933471531107,0.0,0.25,2.0,1.0,0.7219280948873623,0.7219280948873623,1.9219280948873623,0.9609640474436811,0.7129820237218406
human_0121,3,human,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.666666666666667,1.0,0.0,4.563532921173708,1.2252938720874753,-0.576669361220533,0.0,0.5,1.0,1.0,0.9182958340544896,0.9182958340544896,1.584962500721156,1.0,0.7795739585136224
human_0121,5,human,5.0,4.0,0.8,0.19999999999999996,0.0,1.0,0.0,1.6,0.0,5.0,250.5,0.25,5.159256585550548,1.0519505556000714,-0.6612733944644459,0.0,0.25,2.0,1.0,0.7219280948873623,0.7219280948873623,1.9219280948873623,0.9609640474436811,0.7129820237218406
human_0121,10,human,10.0,7.0,0.7,0.30000000000000004,0.1111111111111111,3.0,0.0,2.1,0.2,2.8,222.77777777777777,0.2222222222222222,5.508348385747554,1.4655029477644634,-0.5797148870317432,0.0,0.2222222222222222,2.9477027792200903,0.9825675930733634,1.360964047443681,0.858672711073255,2.7219280948873625,0.969570350190125,0.7191223908995465
human_0121,15,human,15.0,7.0,0.4666666666666667,0.5333333333333333,0.42857142857142855,8.0,0.0,2.2,0.26666666666666666,2.066666666666667,357.42857142857144,0.35714285714285715,5.018095159724599,1.693769875779136,-0.49529084186895717,0.0,0.14285714285714285,2.664497779200461,0.8881659264001537,1.2309595631140104,0.7766490138119516,2.4662478973127313,0.8784952262128424,0.6428774705501845
human_0121,20,human,20.0,7.0,0.35,0.65,0.5789473684210527,13.0,0.0,2.3,0.35,1.65,368.6842105263158,0.3684210526315789,5.111001691520114,1.5376611765015793,-0.537452505255659,0.0,0.10526315789473684,2.397334910352524,0.7991116367841746,1.0762976257251988,0.6790681957683444,2.256779649447039,0.8038811308521582,0.5677455955007578
human_0122,3,human,3.0,2.0,0.6666666666666666,0.33333333333333337,0.0,1.0,0.0,0.3333333333333333,0.0,3.3333333333333335,500.0,0.5,5.996425669294785,0.18988024209427,-0.9386127214482882,0.0,1.0,1.0,1.0,0.9182958340544896,0.9182958340544896,0.9182958340544896,0.9182958340544896,0.8545739585136223
human_0122,5,human,5.0,3.0,0.6,0.4,0.25,2.0,0.0,0.8,0.0,2.6,250.5,0.25,7.281555440601403,1.4160664070117241,-0.6743784837230344,0.0,0.75,1.5,0.9463946303571862,0.9709505944546686,0.9709505944546686,1.5219280948873621,0.9602297178607612,0.7764757692386822
human_0122,10,human,10.0,5.0,0.5,0.5,0.2222222222222222,5.0,0.0,1.4,0.0,2.1,666.3333333333334,0.6666666666666666,7.024049695786493,2.2674264400907624,-0.5119340765811087,0.0,0.8888888888888888,2.725480556997868,0.9708357627258161,1.4854752972273344,0.9372305632161296,2.246439344671016,0.9674887648835618,0.8379890466469568
human_0122,15,human,15.0,8.0,0.5333333333333333,0.4666666666666667,0.21428571428571427,7.0,0.0,1.6666666666666667,0.0,2.6,500.0,0.5,7.171717453965535,2.2858709009318963,-0.5166059644056717,0.0,0.8571428571428571,3.378783493486176,0.9766874637103278,2.1492553971685,0.925633916873193,2.8729055953200557,0.9576351984400185,0.8139633772311986
human_0123,3,human,3.0,2.0,0.6666666666666666,0.33333333333333337,0.0,1.0,0.0,0.3333333333333333,0.0,3.3333333333333335,500.0,0.5,6.099456537907917,1.2869182699496897,-0.6515426570066093,0.0,1.0,1.0,1.0,0.9182958340544896,0.9182958340544896,0.9182958340544896,0.9182958340544896,0.8545739585136223
human_0123,5,human,5.0,4.0,0.8,0.19999999999999996,0.0,1.0,0.0,1.0,0.0,4.0,251.0,0.5,5.169585814318977,1.301102831686915,-0.5978471835482191,0.0,1.0,2.0,1.0,1.9219280948873623,0.9609640474436811,1.9219280948873623,0.9609640474436811,0.8852410118609202
human_0123,10,human,10.0,6.0,0.6,0.4,0.0,4.0,0.0,1.2,0.0,5.0,444.77777777777777,0.5555555555555556,5.17783158532013,2.194457553644729,-0.40467404023905335,0.1111111111111111,0.5555555555555556,3.169925001442312,1.0,1.5709505944546687,0.7854752972273343,2.321928094887362,0.8982444017039272,0.7752577131957225
human_0124,3,human,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.3333333333333335,1.0,0.0,3.355472714198078,2.236462730994148,-0.20011139151579807,0.0,0.5,1.0,1.0,0.9182958340544896,0.9182958340544896,1.584962500721156,1.0,0.7795739585136224
human_0124,5,human,5.0,3.0,0.6,0.4,0.25,2.0,0.0,1.2,0.0,2.0,250.5,0.25,3.519003437137462,1.5905517352362974,-0.37742066321700146,0.0,0.25,1.5,0.9463946303571862,0.7219280948873623,0.7219280948873623,1.5219280948873621,0.9602297178607612,0.6642201443468557
human_0124,10,human,10.0,6.0,0.6,0.4,0.1111111111111111,4.0,0.0,1.8,0.0,3.3,444.55555555555554,0.4444444444444444,3.8226170615568633,1.8393181639368437,-0.3502863983130575,0.0,0.2222222222222222,2.94770277922009,0.9825675930733633,1.360964047443681,0.858672711073255,2.446439344671015,0.9464119282150145,0.7374557242328798
human_0124,15,human,15.0,9.0,0.6,0.4,0.07142857142857142,5.0,0.0,2.0,0.06666666666666667,2.533333333333333,428.7142857142857,0.42857142857142855,3.7896105548177093,1.9004365853489669,-0.33201376419763784,0.0,0.35714285714285715,3.6644977792004623,0.9902871167541447,1.6894822670191825,0.8447411335095912,3.0062389286533895,0.9483627932161027,0.7477857742413484
human_0125,3,human,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.6666666666666665,1.0,0.0,9.175727725014681,2.2098806443133823,-0.6118115830741855,0.0,0.5,1.0,1.0,0.9182958340544896,0.9182958340544896,1.584962500721156,1.0,0.7795739585136224
human_0125,5,human,5.0,4.0,0.8,0.19999999999999996,0.0,1.0,0.0,1.6,0.2,2.4,250.5,0.25,6.311987289672486,3.341443192184145,-0.30771901274592495,0.0,0.25,2.0,1.0,0.7219280948873623,0.7219280948873623,1.9219280948873623,0.9609640474436811,0.7129820237218406
human_0125,10,human,10.0,4.0,0.4,0.6,0.5555555555555556,6.0,0.0,2.1,0.4,1.4,333.6666666666667,0.3333333333333333,6.11781842416805,2.3405231601871592,-0.44657634434715715,0.0,0.1111111111111111,1.752715278979705,0.8763576394898525,0.4689955935892812,0.4689955935892812,1.721928094887362,0.860964047443681,0.5450851833298798
human_0125,15,human,15.0,5.0,0.3333333333333333,0.6666666666666667,0.6428571428571429,10.0,0.0,2.2666666666666666,0.4,1.1333333333333333,428.7142857142857,0.42857142857142855,5.333970139047868,2.4916524723724187,-0.36320658531725336,0.0,0.14285714285714285,1.870253816431622,0.8054744763843985,0.6998428398862386,0.4415516705081735,1.8389205950315934,0.7919799924384826,0.5208754129330113
human_0125,20,human,20.0,7.0,0.35,0.65,0.5789473684210527,13.0,0.0,2.4,0.4,1.0,421.3157894736842,0.42105263157894735,5.319935273663697,2.220918009770079,-0.41096373943539455,0.0,0.3684210526315789,2.610063540877072,0.8700211802923573,0.8841837197791889,0.5578578164321782,2.246439344671016,0.8001978399740513,0.5964718672103696
human_0126,3,human,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.3333333333333335,1.0,0.0,4.105297937939965,2.939850784416901,-0.16542548631012835,0.0,0.5,1.0,1.0,0.9182958340544896,0.9182958340544896,1.584962500721156,1.0,0.7795739585136224
human_0126,5,human,5.0,4.0,0.8,0.19999999999999996,0.0,1.0,0.0,1.2,0.0,2.0,250.5,0.25,4.346447464789832,2.0930304512809332,-0.34993784323495075,0.0,0.25,2.0,1.0,0.7219280948873623,0.7219280948873623,1.9219280948873623,0.9609640474436811,0.7129820237218406
human_0126,10,human,10.0,5.0,0.5,0.5,0.2222222222222222,4.0,0.0,1.8,0.2,1.3,333.6666666666667,0.3333333333333333,4.977622310941323,1.8539414276459583,-0.4572424415294,0.0,0.5555555555555556,2.725480556997868,0.9708357627258161,1.1567796494470395,0.7298466991620975,2.1219280948873624,0.9138646883853215,0.7028097473001156
human_0126,15,human,15.0,7.0,0.4666666666666667,0.5333333333333333,0.35714285714285715,7.0,0.0,2.066666666666667,0.26666666666666666,1.4666666666666666,357.42857142857144,0.35714285714285715,4.762761846992434,2.016831312178238,-0.405028807827474,0.0,0.6428571428571429,2.8962915290459286,0.9136782503460238,1.6402239289418519,0.8201119644709259,2.4662478973127313,0.8784952262128424,0.7126725215959826
human_0127,3,human,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,5.787715785673377,0.6087606550541271,-0.8096575010647927,0.0,0.5,1.0,1.0,0.9182958340544896,0.9182958340544896,1.584962500721156,1.0,0.7795739585136224
human_0127,5,human,5.0,4.0,0.8,0.19999999999999996,0.0,1.0,0.0,1.2,0.0,5.0,250.5,0.25,4.766427603846001,1.2720305131692793,-0.5786902919522028,0.0,0.25,2.0,1.0,0.7219280948873623,0.7219280948873623,1.9219280948873623,0.9609640474436811,0.7129820237218406
human_0127,10,human,10.0,7.0,0.7,0.30000000000000004,0.0,3.0,0.0,1.8,0.0,4.8,333.6666666666667,0.3333333333333333,5.403675131909731,1.9655243183842,-0.4665568949132453,0.0,0.2222222222222222,3.169925001442312,1.0,1.360964047443681,0.858672711073255,2.6464393446710153,0.9426807148172599,0.7418903999905361
human_0127,15,human,15.0,9.0,0.6,0.4,0.14285714285714285,5.0,0.0,2.066666666666667,0.0,4.333333333333333,357.42857142857144,0.35714285714285715,5.252339530479618,2.0333530993913347,-0.4418229802737779,0.0,0.14285714285714285,3.521640636343319,0.9823368126263248,1.1589385323502772,0.731208802620227,2.866247897312731,0.9042005397631149,0.6844772279314132
human_0128,3,human,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.6666666666666665,1.0,0.0,5.477375862648341,0.2620637194095159,-0.9086796835604796,0.0,0.5,1.0,1.0,0.9182958340544896,0.9182958340544896,1.584962500721156,1.0,0.7795739585136224
human_0128,5,human,5.0,4.0,0.8,0.19999999999999996,0.0,1.0,0.0,1.2,0.0,3.6,250.5,0.25,4.858689876384751,1.6167796917935704,-0.5006448027371696,0.0,0.25,2.0,1.0,0.7219280948873623,0.7219280948873623,1.9219280948873623,0.9609640474436811,0.7129820237218406
human_0128,10,human,10.0,6.0,0.6,0.4,0.1111111111111111,3.0,0.0,1.9,0.1,2.2,333.6666666666667,0.3333333333333333,4.708177065568454,1.2745383674478437,-0.5739264614144413,0.0,0.5555555555555556,2.9477027792200903,0.9825675930733634,1.1567796494470395,0.7298466991620975,2.446439344671016,0.9464119282150149,0.7219158879217572
human_0128,15,human,15.0,6.0,0.4,0.6,0.35714285714285715,7.0,0.0,2.1333333333333333,0.2,1.6666666666666667,357.42857142857144,0.35714285714285715,5.18327723502059,2.11795398993408,-0.4198364838261291,0.0,0.5,2.9852281360342516,0.9417346261113358,1.0529815751302694,0.664357405712226,2.365596230357602,0.9151375424972876,0.6592678991384526
human_0129,3,human,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,5.790712348823304,0.8398267712405674,-0.7466791897210081,0.0,0.5,1.0,1.0,0.9182958340544896,0.9182958340544896,1.584962500721156,1.0,0.7795739585136224
human_0129,5,human,5.0,5.0,1.0,0.0,0.0,0.0,0.0,1.4,0.0,4.8,1.0,0.0,6.985374894544949,2.0478441831217964,-0.546597029139971,0.0,0.5,2.0,1.0,1.3709505944546687,0.8649735207179273,2.321928094887362,1.0,0.7662433801794819
human_0129,10,human,10.0,9.0,0.9,0.09999999999999998,0.0,1.0,0.0,2.0,0.1,2.8,222.77777777777777,0.2222222222222222,4.919552019623633,2.403848331693661,-0.3435157942003622,0.0,0.5555555555555556,3.169925001442312,1.0,1.895461844238322,0.947730922119161,3.121928094887362,0.9848586617875466,0.8108216194186791
human_0130,3,human,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,7.17130001641231,0.4903879940880991,-0.8719895685086582,0.0,0.5,1.0,1.0,0.9182958340544896,0.9182958340544896,1.584962500721156,1.0,0.7795739585136224
human_0130,5,human,5.0,3.0,0.6,0.4,0.25,2.0,0.0,1.2,0.0,5.2,250.5,0.25,4.945036572916774,2.745535687646098,-0.2859996383558711,0.25,0.25,1.5,0.9463946303571862,0.7219280948873623,0.7219280948873623,1.5219280948873621,0.9602297178607612,0.6642201443468557
human_0130,10,human,10.0,6.0,0.6,0.4,0.2222222222222222,4.0,0.0,1.8,0.0,3.7,222.77777777777777,0.2222222222222222,4.982878411292532,2.063765745601864,-0.4142557223972528,0.1111111111111111,0.5555555555555556,2.725480556997868,0.9708357627258161,1.8464393446710154,0.9232196723355077,2.5219280948873624,0.9756149631508355,0.7494863239268015
human_0131,3,human,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,4.7553169143257366,2.3218793707707155,-0.3438420308730856,0.0,0.5,1.0,1.0,0.9182958340544896,0.9182958340544896,1.584962500721156,1.0,0.7795739585136224
human_0131,5,human,5.0,5.0,1.0,0.0,0.0,0.0,0.0,1.4,0.0,4.8,1.0,0.0,4.308655936453207,1.7749549778673062,-0.41647978384378537,0.0,0.5,2.0,1.0,1.3709505944546687,0.8649735207179273,2.321928094887362,1.0,0.7662433801794819
human_0131,10,human,10.0,8.0,0.8,0.19999999999999996,0.1111111111111111,2.0,0.0,2.0,0.0,2.9,444.55555555555554,0.4444444444444444,4.491053524903707,2.002654975962453,-0.38320145547176016,0.0,0.6666666666666666,2.9477027792200903,0.9825675930733634,1.8464393446710154,0.9232196723355077,2.9219280948873627,0.9739760316291209,0.8280369089928874
human_0131,15,human,15.0,11.0,0.7333333333333333,0.2666666666666667,0.14285714285714285,4.0,0.0,2.2,0.0,2.2666666666666666,500.0,0.5,4.4333063656981055,1.7369142500274592,-0.43700092486135095,0.0,0.7142857142857143,3.521640636343319,0.9823368126263248,1.746465798504072,0.873232899252036,3.323231428797621,0.9606293157795306,0.818554680660794
human_0131,20,human,20.0,13.0,0.65,0.35,0.15789473684210525,7.0,0.0,2.25,0.05,1.9,473.7368421052632,0.47368421052631576,4.448866380463865,2.0226576715464075,-0.37490530660452315,0.05263157894736842,0.6842105263157895,3.9321380397593733,0.9830345099398433,1.6841837197791887,0.8420918598895943,3.5464393446710156,0.9583832232923285,0.7915587276618701
human_0132,3,human,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.3333333333333335,1.0,0.0,4.375723039292149,0.022313539427492035,-0.9898529541407373,0.0,0.5,1.0,1.0,0.9182958340544896,0.9182958340544896,1.584962500721156,1.0,0.7795739585136224
human_0132,5,human,5.0,4.0,0.8,0.19999999999999996,0.0,1.0,0.0,1.6,0.2,1.6,250.5,0.25,4.984483993876392,1.3012946143274622,-0.5859559505869062,0.0,0.75,2.0,1.0,1.3709505944546687,0.8649735207179273,1.9219280948873623,0.9609640474436811,0.7987433801794818
human_0132,10,human,10.0,4.0,0.4,0.6,0.5555555555555556,6.0,0.0,2.1,0.4,1.0,333.6666666666667,0.3333333333333333,5.190488317160763,1.8554954330256714,-0.47331827639353385,0.0,0.8888888888888888,1.752715278979705,0.8763576394898525,1.360964047443681,0.858672711073255,1.721928094887362,0.860964047443681,0.720282240478651
human_0133,3,human,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,2.3333333333333335,500.0,0.5,3.6143297144404194,0.8402271948505315,-0.6227561070785494,0.0,1.0,1.0,1.0,1.584962500721156,1.0,1.584962500721156,1.0,0.9249999999999999
human_0133,5,human,5.0,4.0,0.8,0.19999999999999996,0.0,1.0,0.0,1.4,0.0,2.0,500.0,0.5,3.525687507872359,1.3809118402425584,-0.4371206033877229,0.0,0.75,2.0,1.0,1.3709505944546687,0.8649735207179273,1.9219280948873623,0.9609640474436811,0.8362433801794817
human_0134,3,human,3.0,2.0,0.6666666666666666,0.33333333333333337,0.0,1.0,0.0,0.3333333333333333,0.0,4.666666666666667,500.0,0.5,1.814123637686271,1.314123637686271,-0.15983391208754594,0.5,1.0,1.0,1.0,0.9182958340544896,0.9182958340544896,0.9182958340544896,0.9182958340544896,0.8545739585136223
human_0134,5,human,5.0,4.0,0.8,0.19999999999999996,0.0,1.0,0.0,0.8,0.0,5.0,250.5,0.25,3.8662545211860584,2.2530888245053013,-0.26361745134248593,0.25,0.75,2.0,1.0,1.5219280948873621,0.9602297178607612,1.9219280948873623,0.9609640474436811,0.8225574294651902
human_0134,10,human,10.0,7.0,0.7,0.30000000000000004,0.1111111111111111,3.0,0.0,1.5,0.0,3.9,222.77777777777777,0.2222222222222222,4.694990585901058,1.7970110570475102,-0.44639229751293313,0.1111111111111111,0.4444444444444444,2.94770277922009,0.9825675930733633,1.7609640474436812,0.8804820237218406,2.721928094887362,0.9695703501901249,0.7467969412839149
human_0134,15,human,15.0,8.0,0.5333333333333333,0.4666666666666667,0.21428571428571427,7.0,0.0,1.8,0.0,4.133333333333334,357.42857142857144,0.35714285714285715,4.689171533485537,1.7325010634362852,-0.46042061868219636,0.07142857142857142,0.2857142857142857,3.378783493486176,0.9766874637103278,1.6894822670191827,0.8447411335095913,2.840223928941852,0.946741309647284,0.7151687528188697
human_0134,20,human,20.0,11.0,0.55,0.44999999999999996,0.15789473684210525,8.0,0.0,1.95,0.0,3.7,368.6842105263158,0.3684210526315789,4.40729226262241,1.8133001169055707,-0.4170008236279375,0.10526315789473684,0.42105263157894735,3.9321380397593733,0.9830345099398433,1.6854752972273344,0.8427376486136672,3.2841837197791888,0.9493419965540061,0.7346149116849935
human_0135,3,human,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,4.8850231568593045,0.27305884363711863,-0.8941238841837572,0.0,0.5,1.0,1.0,0.9182958340544896,0.9182958340544896,1.584962500721156,1.0,0.7795739585136224
human_0135,5,human,5.0,4.0,0.8,0.19999999999999996,0.0,1.0,0.0,1.4,0.0,4.8,250.5,0.25,5.575513986698641,0.7232003184715924,-0.7703657338838306,0.0,0.75,2.0,1.0,1.3709505944546687,0.8649735207179273,1.9219280948873623,0.9609640474436811,0.7987433801794818
human_0135,10,human,10.0,7.0,0.7,0.30000000000000004,0.1111111111111111,3.0,0.0,1.9,0.1,3.4,222.77777777777777,0.2222222222222222,4.963702513310202,1.4481066014141841,-0.548300151952845,0.0,0.5555555555555556,2.94770277922009,0.9825675930733633,1.895461844238322,0.947730922119161,2.7219280948873625,0.969570350190125,0.7747202769943563
human_0135,15,human,15.0,8.0,0.5333333333333333,0.4666666666666667,0.21428571428571427,5.0,0.0,2.066666666666667,0.13333333333333333,2.533333333333333,357.42857142857144,0.35714285714285715,5.0077792534777075,1.2851140575880573,-0.5915665516438224,0.0,0.5,3.378783493486176,0.9766874637103278,1.746465798504072,0.873232899252036,2.840223928941852,0.946741309647284,0.7437202656830523
human_0136,3,human,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.6666666666666665,1.0,0.0,5.370094893759643,2.7465327332753136,-0.32323303236749934,0.0,0.5,1.0,1.0,0.9182958340544896,0.9182958340544896,1.584962500721156,1.0,0.7795739585136224
human_0136,5,human,5.0,4.0,0.8,0.19999999999999996,0.0,1.0,0.0,1.6,0.2,2.4,250.5,0.25,5.426952780812837,2.193127382502005,-0.4243820706610615,0.0,0.25,2.0,1.0,0.7219280948873623,0.7219280948873623,1.9219280948873623,0.9609640474436811,0.7129820237218406
human_0136,10,human,10.0,5.0,0.5,0.5,0.3333333333333333,5.0,0.0,2.1,0.4,1.4,333.6666666666667,0.3333333333333333,4.967787911109444,1.699921648157104,-0.4901032706817253,0.0,0.1111111111111111,2.503258334775646,0.9683925140412226,0.4689955935892812,0.4689955935892812,2.1219280948873624,0.9138646883853215,0.5922973894228593
